mean_mfcc1,mean_mfcc2,mean_mfcc3,mean_mfcc4,mean_mfcc5,mean_mfcc6,mean_mfcc7,mean_mfcc8,mean_mfcc9,mean_mfcc10,mean_mfcc11,mean_mfcc12,mean_mfcc13,mean_zcr,mean_centroid,mean_RMSE,label
-274.3414917,42.00658035,-49.1311264,4.41601038,5.319592476,-11.37189198,5.426009178,4.295966148,4.285619259,8.684078217,-21.16919708,-7.525103092,2.125041246,0.309407552,2254.908529,0.159459263,3
-235.8627014,30.22543335,-23.88609314,14.62611485,-25.8689518,14.56822491,-5.621003151,-4.139567852,4.157669544,-0.594932556,2.124866724,6.962882042,-5.623025894,0.51969401,2964.980773,0.141312391,3
-437.3287964,112.9623871,4.856245995,35.4307251,-10.8939209,-3.658006668,-7.256677628,-15.46575928,-11.74527168,-2.569215059,-6.673402786,4.964941025,-4.997140408,0.227701823,1387.725714,0.026043179,4
-445.7138977,45.96472931,4.423396587,20.60441017,6.292355537,12.49966145,-10.28382015,1.842923999,4.619419575,7.461904526,5.333558559,5.217803955,12.68506336,0.349772135,2338.433471,0.012684842,2
-148.7824402,10.09675694,-4.258750916,-4.965137005,-8.215860367,3.511362076,-12.18299484,-7.401877403,-4.189683914,5.640352726,2.824975729,3.267591715,0.001611679,0.524251302,3511.092067,0.157958061,3
-167.304657,75.49610138,-7.811518192,13.49830818,2.446527719,-3.927815676,1.866081476,1.375377059,-13.19782543,12.51098728,-8.548669815,-5.853785038,-8.440550804,0.32421875,2032.31424,0.18954663,3
-153.9385376,43.92956924,-65.8710022,6.71753788,-3.385421753,-0.374869883,-9.663769722,-11.37825966,-3.917395353,6.816297531,-18.55311775,-6.929974556,-8.710453987,0.311197917,2255.783928,0.205481589,4
-258.6781616,19.43862343,-17.4047718,24.12012482,-0.830090761,-1.633528471,9.466383934,5.45121479,-12.72014809,18.59193993,-11.31729794,8.587224007,1.533955097,0.447975852,3051.624175,0.106355146,1
-419.090332,92.16783142,-1.797835588,41.91959,-18.76914978,6.749191761,-10.86997318,-1.019473433,-5.630454063,1.308202147,-9.145668983,2.210423231,-8.17928791,0.315917969,1760.059556,0.021471804,4
-350.5257568,79.41603851,-48.46054077,15.64360523,8.766913414,17.4250412,0.89568156,25.01499367,4.723120689,16.21246529,-8.103835106,0.645414889,-3.919141769,0.245442708,1766.361631,0.027391527,2
-517.4591675,80.19781494,-5.070823669,34.03474045,-5.148751259,25.5575676,-3.803842545,1.195449829,-1.337980747,12.24974155,-6.981518269,6.150446892,3.158861399,0.183105469,1710.834422,0.006348589,2
-241.8842621,18.40817642,-43.69211578,-3.551344872,-13.49422264,-9.243953705,-6.472545147,-5.720129967,1.661416173,10.0403738,-3.172340631,4.398214817,-9.786422729,0.451660156,2905.419225,0.058952846,3
-298.5706787,35.05296326,10.97628021,5.289209366,-6.074993134,4.145415306,-5.263690472,-3.509304523,-7.982483864,-4.077328205,-7.374603271,-5.753929138,-6.663023949,0.473958333,2964.511998,0.038986236,4
-268.2902527,0.920954645,-64.65672302,18.29208755,-57.59200668,12.69887066,-4.953707695,7.406770229,1.553337932,5.191103935,0.838556468,-1.113130331,6.00745821,0.380208333,2477.945062,0.53248775,3
-460.791687,96.52493286,15.31274033,23.54710197,4.415666103,-11.49383926,-11.24980927,2.964596748,-12.40403271,-5.337064266,-14.26749706,-2.783720493,-12.34862137,0.624348958,1773.690344,0.027075419,4
-205.7621155,84.46225739,-35.58347702,-17.60171509,-3.554420948,15.10678768,-3.861292124,10.60985279,-9.386405945,11.21422672,-6.20298624,10.01699638,1.797001362,0.301920573,1904.935302,0.132763281,0
-241.890625,14.55481911,-11.67956352,0.393572092,-1.954277754,9.469325066,0.996520042,9.308241844,-2.711229563,12.08600521,-11.8211174,1.950870872,-5.872303963,0.651204427,3551.404057,0.074005641,3
-319.3934631,81.33441925,-7.410634995,-4.319748402,-5.234386444,17.8832016,-7.866349697,4.895780087,-8.551485062,3.52517271,-9.699973106,10.27189636,-5.629219055,0.210611979,1918.701065,0.039170772,0
-510.1427917,113.0472031,-3.347258568,23.70750427,-8.692641258,7.44464016,-7.019432545,3.149190664,-1.044013619,8.714227676,-10.51730251,-3.94962883,1.804507852,0.177571615,1381.113354,0.009029853,4
-315.3945007,13.12117672,-15.22028732,-23.86178017,-24.19393349,14.71346855,-11.34964848,13.10193539,-6.248158932,-0.69381392,14.12891102,2.062407255,-3.723825932,0.557421875,3154.461858,0.051430359,0
-161.6781464,47.14583206,-15.3839283,16.65359116,-10.73182964,10.7383461,-8.758564949,15.36328316,-3.007957458,-2.39511466,0.805925846,-4.547741413,-8.286430359,0.324497768,2483.706987,0.151227728,1
-548.2989502,100.1650696,-6.266753197,49.77793884,-23.72242355,-10.98632622,-10.37306786,-14.18623543,-11.91538811,7.569640636,-26.82748222,-5.641801357,-0.148403049,0.375813802,1654.540616,0.014023189,4
-355.6185913,88.39998627,-20.44000816,19.3423481,3.510732889,15.62225533,0.936320066,5.775908947,0.522277355,10.43914413,-7.104093552,5.692198277,-0.728098989,0.258626302,1778.830084,0.019792078,2
-381.0472717,84.02672577,-42.05762482,-18.80097198,-17.93454552,0.654399037,6.205114365,18.38410187,-3.806779861,4.804550648,-4.663155556,-3.52093339,-6.583911896,0.154296875,1738.035297,0.026720591,0
-158.940979,9.526585579,-7.743272305,0.957487702,-7.737306118,2.843299389,-2.398375273,-3.675715685,1.27095437,4.643616199,-6.337247372,0.794556081,-9.094038963,0.532877604,3466.812555,0.159185842,3
-487.4859314,65.24385071,-5.299052238,23.17222404,17.91478348,24.55456161,17.74408722,23.28280449,16.52620125,18.1054554,4.943687439,11.33393383,6.800955772,0.087076823,1465.05774,0.015351485,2
-437.5385742,59.44127274,-70.91257477,45.6257515,-40.62897491,-16.74450302,23.4299221,22.35436058,8.868190765,4.341609001,18.34618759,4.835507393,0.576158702,0.419108073,2197.138365,0.037028532,3
-395.1073608,12.90715694,-38.33581543,-8.244017601,0.620731175,1.70842135,-15.6713562,28.05521774,-15.41343689,-6.259129047,16.73367882,6.891659737,-15.57599831,0.317382813,2587.273854,0.057463478,0
-140.9141083,25.21419525,-46.26543808,14.22309971,-13.21527004,1.582179308,-12.84435463,-5.583833218,-6.390681744,5.768947124,-4.528754234,2.108086348,-16.2912159,0.336263021,2628.176656,0.150506899,3
-196.681488,57.95827484,-39.9691925,-5.825370789,-18.52957916,-3.936323643,-15.42083168,9.400828362,-12.03849411,-12.47592735,-2.432080269,13.52087116,5.261868,0.255371094,2129.850669,0.171903089,0
-409.8634338,60.73950958,-43.52482224,0.373543888,2.377417564,17.81586075,10.22297764,-9.929445267,-17.8289032,26.62728691,-6.435614109,1.20128727,-4.059626102,0.297851563,2058.853948,0.048729368,0
-491.5572205,105.5731506,0.558806062,8.978325844,-9.184675217,11.25185871,-7.126882076,-1.981103063,-2.663941145,9.318685532,-11.22408581,-5.928131104,-2.313462973,0.337727865,1590.434441,0.010819347,4
-469.5900574,114.4233932,-23.23615074,38.58439255,-12.25586605,16.09836006,-21.57868195,1.893384814,-1.621238351,7.169868469,-9.420113564,2.780982494,4.205413818,0.182128906,1423.738833,0.008745215,2
-348.9378967,59.0474472,-13.59917927,31.40972137,0.01738571,10.67044449,0.733168602,-3.76692462,-2.23927927,8.935476303,-8.430706024,6.173053741,-4.034905434,0.285481771,2275.9747,0.017068826,2
-452.6557312,16.31942177,-45.3237648,-4.900393009,15.56133938,26.63931465,-11.04539394,7.593758583,-27.95092583,-3.774722576,29.90385246,21.78913307,-17.74027443,0.297851563,2266.910704,0.04536036,0
-520.359375,125.7259369,-4.218192577,31.41050911,0.590193987,-5.110055923,-3.39884305,-0.788587272,-1.757945657,-7.3059268,-4.009388447,1.142102718,-3.878423214,0.294270833,1221.596187,0.016444506,4
-315.0682373,88.13186646,-73.07382202,-26.30164719,-51.42640686,-19.70852661,-15.06599426,15.07410622,9.1966362,9.036531448,-4.788076878,8.91021347,1.487215877,0.12516276,1375.728311,0.110478252,3
-151.7726898,56.19718552,8.201784134,0.079852857,3.800899744,17.70529366,-7.189879417,6.60838747,-13.53264713,4.677425385,-1.635430336,2.799649954,-11.96396065,0.619628906,2663.815393,0.18699789,0
-294.8304749,48.91781235,-25.30884171,8.411190033,7.780808449,14.67802429,9.698363304,22.36289406,11.19032192,19.48338509,7.559128284,14.92708588,8.031277657,0.30061849,2061.771313,0.059493754,2
-314.3959961,25.69770241,-34.35872269,-13.39736843,-9.72629261,12.87643242,15.68105221,16.66374588,-10.67683125,-7.139893055,1.956942439,31.41215324,-8.772602081,0.414388021,2728.114602,0.078920074,0
-488.9720764,42.50754929,10.92980576,19.28503227,14.97208977,23.22111702,-0.876629174,13.2268095,5.095401764,9.793527603,7.377410412,4.693590164,10.16520691,0.323079427,2242.065113,0.01346929,2
-311.3826904,59.68215942,5.277918816,18.72150803,-7.155042171,-2.807547092,-16.43966675,-14.4613409,-0.824412644,-7.780900955,-10.1532259,-2.120832205,-13.09888649,0.527832031,2412.225506,0.057683155,4
-232.3822174,61.53725433,-22.05628967,-4.502235889,-9.89077282,5.081449986,-12.74929237,-1.120022058,-17.86466217,-7.255338192,0.786369026,8.089728355,-8.849294662,0.273003472,2176.047654,0.116505094,0
-379.301239,27.17015839,-49.109272,7.639389038,19.91551781,-3.835157394,-10.96535778,44.90832138,-15.47989845,-15.65752792,14.42011452,13.39534283,-21.89371681,0.281860352,2166.828993,0.088740751,0
-330.6653442,87.87419891,1.660050154,-0.293445945,-7.494811058,-7.893814564,-6.572138786,-4.591636658,-12.29717827,-0.085408837,-14.35360241,-2.749357224,-11.59360695,0.264322917,1828.257095,0.032691292,4
-566.4048462,63.96779633,9.935007095,20.50588608,2.503879547,20.28144836,-0.984646618,22.14614296,9.773283958,20.485672,5.250253677,12.40709877,4.705573082,0.164550781,1723.125599,0.005555649,2
-165.8964844,57.7218132,-3.961920261,-1.484364748,-0.952229857,-4.375757217,-0.240988076,-4.140167713,-7.950284958,4.83377552,-9.43048954,-2.966360092,-11.82024765,0.408365885,2526.597958,0.106412947,4
-210.0787506,81.07817078,-46.01607895,9.283762932,-15.97093296,6.215275764,0.531359136,8.268346786,4.317708492,2.538981915,-19.307827,-8.071153641,-0.743388474,0.189941406,1933.738988,0.142062157,3
-384.2643433,11.55899239,-42.79153442,6.559025288,18.46006966,-11.27531052,-4.483614445,29.00977325,-15.06229782,-22.59337997,6.381231785,18.45049095,1.629108548,0.283637153,2475.599734,0.073344208,0
-309.8258362,74.77276611,-26.89777946,-6.724551201,-10.0208807,11.09061909,-10.28203583,10.45508099,-12.01846218,3.038358688,4.466015816,2.963574409,-4.991118431,0.282063802,2039.612875,0.048931114,0
-383.2612,26.4294796,-31.26907349,17.21801758,-0.570825756,8.932029724,4.440669537,7.40871191,10.57855701,9.765685081,-3.397179604,6.433558941,-3.054447651,0.484049479,2738.27,0.014360233,2
-362.0082397,85.05865479,2.474684,31.34654236,3.957103729,-11.60909843,-8.932661057,-1.597837925,-19.15983009,-7.150349617,-13.13002777,-0.049039319,-18.50267029,0.213378906,1714.478231,0.034323845,4
-437.2764893,58.34021378,-16.86061859,27.98487091,6.257227421,22.84952164,-5.385824203,8.625817299,1.754428744,13.81642628,-6.586976528,4.881090164,4.967381001,0.417317708,2187.640487,0.010418423,2
-274.8365479,3.561752796,16.50772095,2.119297028,9.496587753,3.416229963,-2.513483524,10.60864162,-5.693148613,-0.163977623,-4.968092442,4.170030594,-2.952226162,0.627412684,3902.469177,0.040942166,1
-204.5453644,26.93836975,-39.814888,-21.47441292,-2.952245474,5.724274158,-7.794837475,1.351923227,-11.21570587,1.064123988,8.247004509,3.474591732,-10.28821659,0.37890625,2790.715464,0.089325622,0
-168.1452026,50.59197235,-6.132300854,13.01571751,-5.138496876,-3.835937738,-5.805207729,-2.698257446,1.959547758,1.312783122,-14.41789818,7.025956154,-7.484908581,0.495442708,2552.750644,0.170873582,3
-205.0277557,80.37866211,-2.938431025,3.952915192,-18.49958229,-7.672277451,-20.98094559,-20.68272781,-18.11488342,-12.88453674,-8.691526413,-4.630982399,-8.599915504,0.429036458,1930.311379,0.145513043,4
-186.9867706,49.25239182,-39.2216835,27.97271156,-24.61685371,16.02003288,1.324344397,-10.34766674,7.03246212,14.36933517,-20.66626549,11.5342989,-12.10368347,0.389648438,2485.837124,0.147957504,3
-373.6430359,43.87109375,-12.15388775,63.42156219,-39.0295639,15.30233383,2.136195421,-29.02807236,0.90071255,20.24971771,-34.75245667,17.5369854,1.090706706,0.41813151,2824.290488,0.0621267,2
-213.2790985,73.3981781,-33.09575272,12.22737217,-1.384614944,13.80109692,-17.96334839,-17.1458149,-13.54825592,9.066556931,4.992444515,22.75120354,34.27965927,0.184244792,1630.928883,0.233656779,3
-183.8339539,38.78723145,-44.84488678,22.43198586,-23.27261162,12.55317879,-18.09506607,1.157099962,-19.49197006,-9.365799904,2.128232002,6.361899376,7.988628387,0.323939732,2394.312136,0.171372145,1
-494.8835144,111.6794205,-4.48820734,29.17911911,-4.720043182,21.49101067,-23.02252769,5.898371696,-9.544373512,11.65271568,-6.630123615,-3.411026716,3.437203646,0.120279948,1320.543438,0.008550489,2
-584.9093628,114.4570236,-0.383633882,21.85068321,6.844588757,-1.692546487,0.358348429,-1.019197106,4.011025906,6.09594202,-8.259358406,-8.085130692,-3.216005087,0.270833333,1329.448538,0.007926228,4
-245.4780121,47.06289291,-14.08699608,36.52484894,-1.944590807,9.088383675,-1.337393761,-0.216287464,0.643544257,9.477427483,-5.220682144,3.591434002,-8.189304352,0.341308594,2425.144892,0.052772138,2
-473.0678101,71.78299713,8.245441437,14.96749878,-6.213544369,-11.71474934,-8.24259758,-9.846841812,-12.62684917,1.184217811,-16.49044609,-3.698259354,-10.64743614,0.297363281,1951.700803,0.0145865,4
-259.1755676,46.74036407,-73.71405029,56.26688766,-41.09788895,25.92484283,-26.20074844,25.16015434,-4.96809721,-10.94659805,12.60671425,-0.265771836,5.520873547,0.414899554,2715.876063,0.093169212,1
-249.1964874,74.82822418,-32.84999084,1.513550401,-3.991024256,4.429005146,10.86127663,-5.2105546,-8.160762787,13.79524231,-10.13546848,14.10655022,-5.756581306,0.346896701,2215.449805,0.089010417,0
-454.765625,67.35999298,-1.094274163,16.18790627,-5.095256805,-1.867687583,-19.21459007,-7.368168831,-18.71529198,-3.184129477,-12.90900421,-8.813300133,-6.819466591,0.402669271,1986.499572,0.014184365,4
-285.6816101,53.98086929,-67.24433136,46.00802612,-40.67938614,32.44577789,-19.61445808,20.90469742,2.808336496,-8.059548378,14.98912144,-2.387532949,10.30591488,0.440429688,2637.400124,0.053969502,1
-148.2161713,10.85099697,-1.339936256,-2.598352909,-7.283938408,3.635802746,-11.94275093,-7.214710236,-3.295465946,5.015366554,3.132958889,5.26794529,1.919106126,0.531575521,3523.133307,0.156174332,3
-297.0686951,66.17580414,-7.763811111,19.60523796,2.022390366,-3.462427855,-3.483196974,3.162522554,-8.280313492,5.389920235,-10.51903343,3.32204628,-8.413265228,0.323567708,2202.087779,0.039859336,2
-185.0441589,103.591835,-0.591790557,11.25904846,-9.60041523,-12.69493103,-7.920469284,-4.442186832,-13.7003231,0.874853492,-18.82060051,-5.114796638,-2.857336044,0.212565104,1553.328219,0.185699403,3
-410.5477905,109.9054871,19.59503555,27.76776123,1.985466957,11.9119091,-0.116661102,1.898001671,-3.368103504,10.00564194,-8.545430183,7.963367462,0.601641238,0.241536458,1407.6535,0.024041094,4
-207.0679169,23.88015938,-11.19908619,-15.61506462,2.851605654,-7.994162083,-8.936388016,15.63886642,-6.958538532,-3.312252045,4.559097767,8.217205048,-5.606487751,0.567260742,3274.517612,0.075955398,1
-213.1676178,80.7252121,-64.96933746,18.81493187,-4.593677044,5.888013363,-0.262055427,7.823217392,-0.783076942,3.183577776,-13.64293098,-4.692612171,-5.226409435,0.471354167,1964.926345,0.100319974,3
-504.7602844,33.85560608,18.8917141,50.00656509,-15.35935211,37.67331314,-11.51004219,7.029911518,10.77162647,2.81411624,2.26633358,-0.28531599,5.327441692,0.544921875,2918.995668,0.012197775,2
-412.6331787,60.64134598,-82.14494324,-25.68187904,1.511727452,9.113513947,9.355182648,7.34645319,-16.63819122,5.609251499,21.8910923,23.47104454,-1.030072808,0.229817708,1739.495881,0.042388391,0
-317.1911011,0.682569146,-34.71165085,-13.55610466,-6.180943012,10.68655205,10.55142975,12.3152771,-12.89470577,-9.885886192,0.441705018,27.79448318,-6.758173943,0.422200521,3083.66422,0.066857837,0
-274.4824829,22.4768486,-41.0724144,-16.10539627,-13.71683216,7.683697224,-1.671879172,-0.007049704,-21.82397652,-12.1669693,-8.8601017,14.52196789,16.04333496,0.256975446,2462.201421,0.092062682,0
-308.5897827,76.87472534,-14.93410969,10.1931715,1.483793259,2.266117573,-6.060676575,3.44550395,-6.401825428,1.153463721,-12.03964138,5.821433544,-11.51913261,0.295247396,2058.44208,0.033818029,2
-524.1660156,64.75967407,-7.242209911,24.69181061,-25.19693184,-5.895132065,-12.99332714,-0.496675432,-7.105117321,-12.41658878,-20.16917992,1.01978004,-14.07148266,0.563151042,2401.700347,0.018846996,4
-287.2566528,57.73838425,9.69923687,37.79769516,-26.80139923,18.74783325,-6.103007317,11.95251369,-12.21446228,3.975273609,-4.905343533,6.576217175,0.282559186,0.330729167,2449.631624,0.035292387,4
-150.2404785,83.40103149,-9.897217751,8.320523262,-8.602397919,-5.21642065,-8.761115074,-6.192491055,-16.98592377,2.946780205,-11.0607748,-4.713537693,-8.356348038,0.196126302,1756.424683,0.220511466,3
-481.6916809,54.92552948,-10.93097591,12.69396687,13.49445248,16.15187263,13.78145695,19.42258644,11.63981152,18.11231995,0.904026091,12.08578968,6.07613039,0.20719401,1882.320098,0.012073673,2
-196.25914,65.68552399,-27.87854576,23.8323555,-14.19357204,9.791437149,6.894967079,-5.99271965,-0.495630771,11.91445351,-21.61343384,5.437290668,-11.6113348,0.40999349,2272.862457,0.13058503,3
-362.0778809,92.75469208,-37.28821182,-14.95183277,-14.30774021,2.544812202,5.419289589,17.94502449,-2.529587746,5.176849842,-4.337064266,-2.178288221,-5.946819782,0.15625,1674.384293,0.028063893,0
-615.0461426,94.63329315,14.83520603,16.40006447,-6.331888199,14.21063709,10.6676321,5.795926571,-7.34330225,1.36223352,-5.899518967,5.470950127,-3.101890087,0.327636719,1464.209185,0.00514085,4
-279.7701721,24.20329666,0.758653283,7.514632702,-4.642484665,4.52726984,-8.480093002,16.71699715,-3.614492178,3.272712708,-0.973695576,4.478998661,-2.68100214,0.593688965,3219.134766,0.048777241,1
-136.3813019,47.41617203,-15.85535908,31.42974281,-6.125920773,15.91143417,-10.53458691,7.761680126,-7.675818443,-2.036027193,-3.262148142,4.969982624,-9.922966003,0.540564904,2632.340777,0.185223058,1
-490.3189697,29.70722389,-44.51193619,26.68611336,10.60724926,32.33273697,12.91922379,23.75363922,15.45427799,16.67723846,-7.594643116,5.774664879,-1.109622359,0.358723958,2260.467549,0.008278198,2
-351.3418579,66.41654205,7.517620087,-0.317931533,-12.22280693,-9.872505188,-6.57115984,-3.266275406,-5.200767517,5.0483675,-11.31811905,-5.848963261,-8.769571304,0.416178385,2062.266954,0.047128387,4
-120.6970673,55.02899933,-16.10777283,-8.286668777,-0.068589747,14.26435661,-16.33890343,15.30945587,-1.41697526,0.725709438,-5.673812866,0.141104624,-4.917453289,0.416748047,2469.168407,0.225144193,1
-362.2758484,58.59224319,-24.0480175,4.197645664,-17.75835609,6.524288177,-6.118658066,8.161909103,3.549586535,8.324314117,-1.980542421,3.051281452,-0.533203065,0.302897135,2241.268188,0.018312177,2
-289.1979065,55.731987,-66.65247345,55.92431259,-37.42581558,23.77991104,-21.45890999,22.11444283,-3.270843506,-6.602268219,12.13925648,-4.091525078,6.174829006,0.422200521,2588.30102,0.086980447,1
-117.9287872,32.54958725,-55.35673523,-3.318149328,0.397086769,-2.316472054,-10.1453495,16.02926826,-3.562411308,11.80406666,8.545111656,12.36670303,-0.078962363,0.282877604,2502.107048,0.189650014,0
-236.3688202,60.06829834,-27.83423805,4.663208008,-5.677268028,4.795138836,8.689831734,-2.934349298,-10.72265434,20.16262436,-11.94098377,6.80868721,-3.86823988,0.349121094,2464.92679,0.08297842,0
